series_id,fund_name,registrant,adviser,tickers,first_year,last_year,years,fund_of_funds,net_assets_last,terminated,type,transparent,confidence,note
S000070565,Euclid Capital Growth ETF,Tidal ETF Trust,,EUCG,2021,2021,1,,42252400.899,,equity_longonly,Y,high,Euclid; growth equity
S000070567,Virtus Newfleet ABS/MBS ETF,Virtus ETF Trust II,,VABS,2021,2025,5,,30188320,,fixed_income,Y,high,ABS/MBS
S000070570,Rayliant Quantamental China Equity ETF,ADVISORS' INNER CIRCLE FUND III,,RAYC,2021,2025,5,,22381062,,equity_longonly,Y,high,Rayliant China equity
S000070584,FT Vest U.S. Equity Buffer ETF - January,First Trust Exchange-Traded Fund VIII,,FJAN,2021,2025,5,,914398305.94,,equity_options,Y,high,FT Vest; buffer
S000070586,FT Vest U.S. Equity Deep Buffer ETF - January,First Trust Exchange-Traded Fund VIII,,DJAN,2021,2025,5,,296395586.45,,equity_options,Y,high,FT Vest; deep buffer
S000070604,Corbett Road Tactical Opportunity ETF,Exchange Listed Funds Trust,,OPPX,2021,2023,3,,19489232,,allocation_fof,Y,medium,tactical ETF allocation sleeve
S000070637,AVDR US LargeCap ESG ETF,New Age Alpha Trust,,AVDG,2021,2021,1,,1844135,,equity_longonly,Y,high,US large cap ESG stocks
S000070638,AVDR US LargeCap Leading ETF,New Age Alpha Trust,,AVDR,2021,2021,1,,9328335,,equity_longonly,Y,high,US large cap stocks
S000070641,Overlay Shares Hedged Large Cap Equity ETF,Listed Funds Trust,,OVLH,2021,2024,4,,55410888.037,,equity_options,Y,medium,Overlay Shares hedged equity via options
S000070642,Overlay Shares Short Term Bond ETF,Listed Funds Trust,,OVT,2021,2024,4,,54859141.958,,fixed_income,Y,medium,Overlay Shares; underlying is short-term bonds
S000070644,FT Vest Laddered Deep Buffer ETF,First Trust Exchange-Traded Fund VIII,,BUFD,2021,2025,5,Y,1187892903.3,,equity_options,Y,medium,laddered deep buffer; holds sibling buffer ETFs (FoF flag)
S000070646,AdvisorShares Alpha DNA Equity Sentiment ETF,AdvisorShares Trust,,SENT,2021,2023,3,,44335543,,equity_longonly,Y,medium,sentiment-driven equity
S000070694,First Trust TCW Emerging Markets Debt ETF,First Trust Exchange-Traded Fund VIII,,EFIX,2021,2024,4,,36348033.36,,fixed_income,Y,high,TCW; EM debt
S000070708,Morgan Creek - Exos SPAC Originated ETF,Listed Funds Trust,,SPXZ,2021,2021,1,,23949336,,equity_longonly,Y,medium,SPAC-originated equity
S000070747,Innovator U.S. Equity Accelerated ETF - April,Innovator ETFs Trust,,XDAP,2021,2024,4,,6552460.5118306,,equity_options,Y,high,Innovator accelerated
S000070748,Innovator U.S. Equity Accelerated 9 Buffer ETF - April,Innovator ETFs Trust,,XBAP,2021,2025,5,,169929259.60263,,equity_options,Y,high,Innovator accelerated buffer
S000070749,Innovator U.S. Equity Accelerated Plus ETF - April,Innovator ETFs Trust,,XTAP,2021,2025,5,,20003355.2168493,,equity_options,Y,high,Innovator accelerated plus
S000070764,FT Vest U.S. Equity Enhance & Moderate Buffer ETF - June,First Trust Exchange-Traded Fund VIII,,XJUN,2021,2025,5,,160298543.47,,equity_options,Y,high,FT Vest enhance & moderate buffer
S000070814,Opal Dividend Income ETF,Listed Funds Trust,,DIVZ,2021,2024,4,,99357607,,equity_longonly,Y,medium,Opal; dividend income equity
S000070816,Global X China Innovation ETF,Global X Funds,,KEJI,2021,2022,2,,2670355.58,,equity_longonly,Y,high,China thematic equity
S000070878,Innovator Growth Accelerated ETF - Quarterly,Innovator ETFs Trust,,XDQQ,2021,2025,5,,43129660.0548219,,equity_options,Y,high,Innovator accelerated quarterly
S000070879,Innovator U.S. Equity Accelerated ETF - Quarterly,Innovator ETFs Trust,,XDSQ,2021,2025,5,,59809820.6283562,,equity_options,Y,high,Innovator accelerated quarterly
S000070880,Innovator Growth Accelerated Plus ETF - April,Innovator ETFs Trust,,QTAP,2021,2025,5,,21920712.4913151,,equity_options,Y,high,Innovator accelerated defined outcome
S000070901,Dimensional U.S. Targeted Value ETF,Dimensional ETF Trust,,DFAT,2021,2025,5,,10820816061.39,,equity_longonly,Y,high,Dimensional equity
S000070902,Dimensional U.S. Equity Market ETF,Dimensional ETF Trust,,DFUS,2021,2025,5,,14543824609.39,,equity_longonly,Y,high,Dimensional; US market equity
S000070903,Dimensional U.S. Core Equity 2 ETF,Dimensional ETF Trust,,DFAC,2021,2025,5,,34192670348.25,,equity_longonly,Y,high,Dimensional equity
S000070904,Dimensional International Value ETF,Dimensional ETF Trust,,DFIV,2021,2025,5,,10699532155.5023,,equity_longonly,Y,high,Dimensional equity
S000070905,Dimensional World ex U.S. Core Equity 2 ETF,Dimensional ETF Trust,,DFAX,2021,2025,5,,8146701071.92385,,equity_longonly,Y,high,Dimensional equity
S000070906,Dimensional U.S. Small Cap ETF,Dimensional ETF Trust,,DFAS,2021,2025,5,,10043604292.77,,equity_longonly,Y,high,Dimensional equity
S000070917,SPDR Nuveen Municipal Bond ETF,SSGA Active Trust,,MBND,2021,2025,5,,44856926.91153846,,fixed_income,Y,high,municipal bond
S000070922,Roundhill Streaming Services & Technology ETF,Listed Funds Trust,,SUBZ,2021,2021,1,,30646680,,equity_longonly,Y,high,thematic equity
S000070925,Stance Equity ESG Large Cap Core ETF,"RBB Fund, Inc.",,STNC,2021,2022,2,,38297740.362,,equity_longonly,Y,high,ESG large cap core
S000070934,ASYMshares ASYMmetric S&P 500 ETF,ASYMmetric ETFs Trust,,ASPY,2021,2022,2,,29053758,,equity_longshort,Y,medium,ASYMmetric long/short S&P 500
S000070938,Quadratic Deflation ETF,Krane Shares Trust,,BNDD,2022,2026,5,Y,8473138.90580821,,fixed_income,Y,medium,"rates/deflation options overlay on bonds, fof=Y"
S000070976,iShares Intermediate Muni Income Active ETF,BlackRock ETF Trust II,,INMU,2021,2025,5,Y,54105076.28615384,,fixed_income,Y,high,municipal
S000070990,Logan Capital Broad Innovative Growth ETF ,Advisors Series Trust,,LCLG,2023,2025,3,,70836085.6783014,,equity_longonly,Y,high,growth equity
S000071002,USCF Midstream Energy Income Fund,USCF ETF Trust,,UMI,2021,2025,5,,347118645,,equity_longonly,Y,high,midstream energy equity
S000071090,JPMorgan Short Duration Core Plus ETF,J.P. Morgan Exchange-Traded Fund Trust,,JSCP,2022,2026,5,,265591298.2,,fixed_income,Y,high,short duration core plus
S000071131,Fidelity Investment Grade Bond ETF,Fidelity Merrimack Street Trust,,FIGB,2021,2025,5,,181664714,,fixed_income,Y,high,Fidelity; investment grade bond
S000071132,Fidelity Investment Grade Securitized ETF,Fidelity Merrimack Street Trust,,FSEC,2021,2025,5,,2439532209,,fixed_income,Y,high,Fidelity; securitized
S000071156,NYLI MacKay Core Plus Bond ETF,New York Life Investments Active ETF Trust,,CPLB,2022,2025,4,,246144366,,fixed_income,Y,high,core plus bond
S000071185,JPMorgan ActiveBuilders Emerging Markets Equity ETF,J.P. Morgan Exchange-Traded Fund Trust,,JEMA,2021,2025,5,,1133016059.1,,equity_longonly,Y,high,JPM EM equity
S000071218,FT Vest U.S. Equity Buffer ETF - March,First Trust Exchange-Traded Fund VIII,,FMAR,2021,2025,5,,857027046.1,,equity_options,Y,high,FT Vest buffer
S000071219,FT Vest U.S. Equity Deep Buffer ETF - March,First Trust Exchange-Traded Fund VIII,,DMAR,2021,2025,5,,307275457.83,,equity_options,Y,high,FT Vest; deep buffer
S000071222,FT Vest Nasdaq-100 Buffer ETF - March,First Trust Exchange-Traded Fund VIII,,QMAR,2021,2025,5,,429800821.95,,equity_options,Y,high,FT Vest Nasdaq-100 buffer
S000071223,FT Vest International Equity Moderate Buffer ETF - March,First Trust Exchange-Traded Fund VIII,,YMAR,2021,2025,5,,112694238.86,,equity_options,Y,high,FT Vest international buffer
S000071225,Emles Alpha Opportunities ETF,Emles Trust,,EOPS,2021,2022,2,,57572339.7,,equity_longshort,Y,medium,Emles alpha opportunities; long/short
S000071248,Formidable ETF,ETF Opportunities Trust,,FORH,2022,2026,5,,20375807.5,,equity_longonly,Y,medium,Formidable; active equity
S000071250,Formidable Fortress ETF,ETF Opportunities Trust,,KONG,2022,2026,5,,21797566.17,,equity_longonly,Y,low,"defensive equity; overlay unclear, not looked up"
S000071254,"Roundhill Pro Sports, Media & Apparel ETF",Listed Funds Trust,,MVP,2021,2021,1,,8553930,,equity_longonly,Y,high,Roundhill thematic equity
S000071281,BlackRock U.S. Carbon Transition Readiness ETF,BlackRock ETF Trust,,LCTU,2021,2025,5,Y,1244491924.08846153,,equity_longonly,Y,high,carbon transition equity
S000071282,BlackRock World ex U.S. Carbon Transition Readiness ETF,BlackRock ETF Trust,,LCTD,2021,2025,5,Y,246008496.03230769,,equity_longonly,Y,high,carbon transition equity
S000071288,Applied Finance Valuation Large Cap ETF,ETF Opportunities Trust,,VSLU,2021,2025,5,,278288399.51,,equity_longonly,Y,high,valuation large cap equity
S000071291,John Hancock Corporate Bond ETF,John Hancock Exchange-Traded Fund Trust,,JHCB,2021,2026,6,,79233535,,fixed_income,Y,high,corporate bond
S000071293,First Trust TCW ESG Premier Equity ETF,First Trust Exchange-Traded Fund VIII,,EPRE,2021,2022,2,,1275860.2,,equity_longonly,Y,high,First Trust TCW; ESG equity
S000071318,ARK Space Exploration & Innovation ETF,ARK ETF Trust,,ARKX,2021,2025,5,,280917142,,equity_longonly,Y,high,ARK thematic equity
S000071399,VANGUARD ULTRA-SHORT BOND ETF,VANGUARD BOND INDEX FUNDS,,VUSB,2021,2025,5,,5507430251.4825,,fixed_income,Y,high,ultra-short bond
S000071406,ETC Gavekal Asia Pacific Government Bond ETF,Exchange Listed Funds Trust,,AGOV,2022,2023,2,,44805215,,fixed_income,Y,high,government bond
S000071415,Acruence Active Hedge U.S. Equity ETF,Tidal Trust I,,XVOL,2022,2026,5,,2930412.68,,equity_longshort,Y,medium,active hedged equity; volatility hedge overlay
S000071430,Goldman Sachs Future Tech Leaders Equity ETF,Goldman Sachs ETF Trust,,GTEK,2022,2025,4,,168434758,,equity_longonly,Y,high,GS tech equity
S000071432,FT Vest U.S. Equity Buffer ETF - April,First Trust Exchange-Traded Fund VIII,,FAPR,2021,2025,5,,749109363.54,,equity_options,Y,high,FT Vest; buffer
S000071434,FT Vest U.S. Equity Deep Buffer ETF - April,First Trust Exchange-Traded Fund VIII,,DAPR,2021,2025,5,,249064586.93,,equity_options,Y,high,FT Vest deep buffer series
S000071448,PGIM Active Aggregate Bond ETF,PGIM ETF Trust,,PAB,2021,2025,5,,62375408,,fixed_income,Y,high,aggregate bond
S000071535,ETC 6 Meridian Quality Growth ETF,EXCHANGE TRADED CONCEPTS TRUST,,SXQG,2021,2025,5,,58130325.35999999,,equity_longonly,Y,high,quality growth equity
S000071546,AdvisorShares Hotel ETF,AdvisorShares Trust,,BEDZ,2021,2025,5,,3426073,,equity_longonly,Y,high,hotel/travel sector equity
S000071547,AdvisorShares Restaurant ETF,AdvisorShares Trust,,EATZ,2021,2025,5,,3342666,,equity_longonly,Y,high,restaurant sector equity
S000071574,Freedom Day Dividend ETF,EA Series Trust,,MBOX,2021,2024,4,,93403697.2,,equity_longonly,Y,high,dividend equity
S000071604,T. Rowe Price U.S. Equity Research ETF,"T. Rowe Price Exchange-Traded Funds, Inc.",,TSPA,2021,2025,5,,1703667658,,equity_longonly,N,medium,TRP 2021 semi-transparent vintage
S000071620,Principal International Adaptive Multi-Factor ETF,Principal Exchange-Traded Funds,,PXUS,2021,2023,3,,13447634.79461538,,equity_longonly,Y,high,multi-factor international equity
S000071621,Principal U.S. Large-Cap Adaptive Multi-Factor ETF,Principal Exchange-Traded Funds,,PLRG,2021,2023,3,,6713061.40230769,,equity_longonly,Y,high,multi-factor large cap
S000071622,Principal U.S. Small-Cap Adaptive Multi-Factor ETF,Principal Exchange-Traded Funds,,PLTL,2021,2023,3,,5705592.37923076,,equity_longonly,Y,high,multi-factor small cap
S000071688,Goldman Sachs Future Planet Equity ETF,Goldman Sachs ETF Trust,,GSFP,2021,2024,4,,63016809,,equity_longonly,Y,high,GS thematic equity
S000071696,Janus Henderson U.S. Real Estate ETF,Janus Detroit Street Trust,,JRE,2021,2025,5,,23914080.1,,equity_longonly,Y,high,REIT equity
S000071709,Putnam Focused Large Cap Growth ETF,Putnam ETF Trust,,PGRO,2021,2025,5,,66061115.35,,equity_longonly,Y,high,focused large cap growth
S000071710,Putnam Focused Large Cap Value ETF,Putnam ETF Trust,,PVAL,2021,2025,5,,2208683627.86,,equity_longonly,Y,high,focused large cap value
S000071711,Putnam Sustainable Future ETF,Putnam ETF Trust,,PFUT,2021,2025,5,,331228927.11,,equity_longonly,Y,high,Putnam sustainable equity
S000071712,Putnam Sustainable Leaders ETF,Putnam ETF Trust,,PLDR,2021,2025,5,,671781285.06,,equity_longonly,Y,high,Putnam sustainable equity
S000071726,ETFMG U.S. Alternative Harvest ETF,ETF Managers Trust,,MJUS,2022,2022,1,,13090245.86,,equity_longonly,Y,medium,cannabis equities via swaps
S000071790,Aptus International Enhanced Yield ETF,ETF Series Solutions,,IDUB,2022,2025,4,Y,216300467.39,,equity_options,Y,medium,Aptus enhanced yield; intl equity ETFs + option overlay
S000071793,Simplify Interest Rate Hedge ETF,Simplify Exchange Traded Funds,,PFIX,2021,2025,5,,149138289,,fixed_income,Y,medium,interest-rate hedge via payer swaptions + treasuries
S000071794,Simplify Volatility Premium ETF,Simplify Exchange Traded Funds,,SVOL,2021,2025,5,,1089201572,,commodity_futures,Y,high,short VIX futures
S000071808,WisdomTree International Efficient Core Fund,WisdomTree Trust,,NTSI,2021,2025,5,,359119059,,allocation_fof,Y,medium,WisdomTree 90/60 equity + treasury futures
S000071810,WisdomTree Emerging Markets Efficient Core Fund,WisdomTree Trust,,NTSE,2021,2025,5,,28211628,,allocation_fof,Y,medium,WisdomTree 90/60 equity + treasury futures
S000071842,The Short De-SPAC ETF,Collaborative Investment Series Trust,,SOGU,2021,2021,1,,14043239.35,,leveraged_inverse,Y,medium,short de-SPAC predecessor
S000071844,American Customer Satisfaction ETF,Tidal ETF Trust,,ACSI,2021,2022,2,,75703268.005,,equity_longonly,Y,high,ACSI satisfaction-score stocks
S000071847,First Trust Innovation Leaders ETF,First Trust Exchange-Traded Fund VIII,,ILDR,2021,2025,5,,63673249.77,,equity_longonly,Y,high,thematic equity
S000071907,FIS Knights of Columbus Global Belief ETF,NEOS ETF Trust,,KOCG,2022,2025,4,,25879431,,equity_longonly,Y,high,values-screened global equity
S000071924,FOMO ETF,Collaborative Investment Series Trust,,FOMO,2022,2022,1,,5509807.69,,allocation_fof,Y,low,FOMO; tactical multi-asset incl. ETFs/crypto sleeves
S000071926,Simplify US Equity PLUS Bitcoin Strategy ETF,Simplify Exchange Traded Funds,,SPBC,2021,2025,5,,38670238,,crypto_digital,Y,medium,equity plus bitcoin futures overlay
S000071941,Nuveen Dividend Growth ETF,Nushares ETF Trust,,NDVG,2021,2025,5,,12513919.71,,equity_longonly,N,medium,Nuveen 2021 semi-transparent active equity series
S000071942,Nuveen Small-Cap Select ETF,Nushares ETF Trust,,NSCS,2021,2024,4,,6741447,,equity_longonly,N,medium,Nuveen 2021 semi-transparent active equity series
S000071943,Nuveen Winslow Large-Cap Growth ESG ETF,Nushares ETF Trust,,NWLG,2021,2025,5,,10035486.93,,equity_longonly,N,medium,looked up; Nuveen semi-transparent proxy-portfolio series
S000071948,Asian Growth Cubs ETF,Exchange Listed Funds Trust,,CUBS,2022,2023,2,,10677331,,equity_longonly,Y,high,Asia growth equity
S000071967,Jacob Forward ETF,Jacob Funds Inc.,,JFWD,2021,2024,4,,2740851,,equity_longonly,Y,high,thematic growth equity
S000071978,First Trust Expanded Technology ETF,First Trust Exchange-Traded Fund VIII,,XPND,2021,2025,5,,24846093.11,,equity_longonly,Y,high,First Trust expanded technology
S000071980,Cannabis Growth ETF,INVESTMENT MANAGERS SERIES TRUST II,,BUDX,2022,2023,2,,3412693,04/2022,equity_longonly,Y,high,cannabis thematic equity
S000072023,BNY Mellon Sustainable Global Emerging Markets ETF,BNY Mellon ETF Trust,,BKES,2022,2023,2,,9849369.85,,equity_longonly,Y,high,BNY EM equity
S000072024,BNY Mellon Sustainable International Equity ETF,BNY Mellon ETF Trust,,BKIS,2022,2023,2,,8415895.82,,equity_longonly,Y,high,BNY intl equity
S000072025,BNY Mellon Sustainable US Equity ETF,BNY Mellon ETF Trust,,BKUS,2022,2023,2,,8475456.33,,equity_longonly,Y,high,BNY US equity
S000072036,DriveWealth Power Saver ETF,"RBB Fund, Inc.",,EERN,2021,2021,1,,245360.301111111,,other,Y,low,"DriveWealth Power Saver; strategy unclear, not looked up"
S000072037,DriveWealth Steady Saver ETF,"RBB Fund, Inc.",,STBL,2021,2021,1,,472064.6775,,fixed_income,Y,medium,cash-like saver
S000072084,AdvisorShares Gerber Kawasaki ETF,AdvisorShares Trust,,GK,2022,2025,4,,22720445,,equity_longonly,Y,high,AdvisorShares; active equity
S000072085,AdvisorShares Psychedelics ETF,AdvisorShares Trust,,PSIL,2022,2025,4,,7422139,,equity_longonly,Y,high,psychedelics thematic equity
S000072098,FT Vest Nasdaq-100 Buffer ETF - June,First Trust Exchange-Traded Fund VIII,,QJUN,2021,2025,5,,532746155.59,,equity_options,Y,high,FT Vest Nasdaq-100 buffer
S000072100,FT Vest International Equity Moderate Buffer ETF - June,First Trust Exchange-Traded Fund VIII,,YJUN,2021,2025,5,,159594661.37,,equity_options,Y,high,FT Vest international buffer
S000072125,Fidelity Preferred Securities and Income ETF,Fidelity Covington Trust,,FPFD,2021,2025,5,,54845618,,fixed_income,Y,high,Fidelity preferreds
S000072126,Fidelity Sustainable U.S. Equity ETF,FIDELITY COVINGTON TRUST,,FSST,2021,2025,5,,15124914,,equity_longonly,N,high,Fidelity proxy-basket sustainable equity
S000072127,Fidelity Women's Leadership ETF,FIDELITY COVINGTON TRUST,,FDWM,2021,2025,5,,4264839,,equity_longonly,N,medium,Fidelity active equity family
S000072134,VectorShares Min Vol ETF,Spinnaker ETF Series,,VSPY,2022,2022,1,,19102853,,equity_longonly,Y,low,min-vol equity; tactical overlay unverified (delisted)
S000072135,USCF Gold Strategy Plus Income Fund,USCF ETF Trust,,USG,2022,2025,4,,10274888,,commodity_futures,Y,medium,gold futures + option income
S000072146,Cabana Target Leading Sector Aggressive ETF,Exchange Listed Funds Trust,,CLSA,2022,2023,2,Y,148101155,,allocation_fof,Y,high,"Cabana target drawdown, FoF Y"
S000072147,Cabana Target Leading Sector Conservative ETF,Exchange Listed Funds Trust,,CLSC,2022,2023,2,Y,186966153,,allocation_fof,Y,high,"Cabana target drawdown, FoF Y"
S000072148,Cabana Target Leading Sector Moderate ETF,Exchange Listed Funds Trust,,CLSM,2022,2025,4,Y,153625086.76420325,,allocation_fof,Y,high,"Cabana target drawdown, FoF Y"
S000072155,AI Quality Growth ETF,Starboard Investment Trust,,AQGX,2022,2022,1,,64479268,,equity_longonly,Y,high,AI quality growth stocks
S000072156,Adaptive Hedged Multi-Asset Income ETF,Starboard Investment Trust,,AMAX,2022,2025,4,,21019401.48,,allocation_fof,Y,high,hedged multi-asset income
S000072157,RH Tactical Rotation ETF,Starboard Investment Trust,,RHRX,2022,2025,4,,15759329.42,,allocation_fof,Y,medium,tactical ETF rotation
S000072158,Adaptive High Income ETF,Starboard Investment Trust,,AHHX,2022,2022,1,,44202669,,fixed_income,Y,high,high income/credit
S000072159,RH Tactical Outlook ETF,Starboard Investment Trust,,RHTX,2022,2025,4,,9128376.95,,allocation_fof,Y,medium,tactical ETF rotation
S000072166,JPMorgan ActiveBuilders U.S. Large Cap Equity ETF,J.P. Morgan Exchange-Traded Fund Trust,,JUSA,2022,2023,2,,25238280.42,,equity_longonly,Y,high,ActiveBuilders large cap equity
S000072167,JPMorgan ActiveBuilders International Equity ETF,J.P. Morgan Exchange-Traded Fund Trust,,,2021,2022,2,,25807977.78,,,,,
S000072179,John Hancock Mortgage-Backed Secrities ETF,John Hancock Exchange-Traded Fund Trust,,JHMB,2022,2026,5,,170097874,,fixed_income,Y,high,MBS
S000072244,Schwab Ariel Opportunities ETF,SCHWAB STRATEGIC TRUST,,SAEF,2022,2026,5,,24094485.24538461,,equity_longonly,N,high,Schwab Ariel / Blue Tractor semi-transparent
